Date,Time,Price,Volume,Type
2021-04-22,14:45:15,7.77,31200, 
2021-04-22,14:30:33,7.8,500,B
2021-04-22,14:29:52,7.8,100,B
2021-04-22,14:11:54,7.99,2000,B
2021-04-22,14:11:40,7.91,500,S
2021-04-22,14:11:40,7.91,400,S
2021-04-22,14:11:40,7.9,4000,S
2021-04-22,14:11:40,7.9,100,S
2021-04-22,14:11:40,7.9,1000,S
2021-04-22,14:11:40,7.9,2000,S
2021-04-22,14:11:40,7.84,800,S
2021-04-22,14:11:40,7.84,100,S
2021-04-22,14:11:40,7.8,100,S
2021-04-22,14:11:40,7.8,1000,S
2021-04-22,14:08:13,7.99,2000,B
2021-04-22,14:08:13,7.99,2000,B
2021-04-22,14:07:51,7.9,1000,S
2021-04-22,14:07:51,7.9,1000,S
2021-04-22,14:03:57,8.0,500,B
2021-04-22,14:03:57,8.0,500,B
2021-04-22,14:02:37,8.0,1000,B
2021-04-22,13:58:09,8.0,9800,S
2021-04-22,13:58:09,8.0,500,S
2021-04-22,13:58:09,8.0,200,S
2021-04-22,13:58:09,8.0,100,S
2021-04-22,13:58:09,8.0,200,S
2021-04-22,13:58:09,8.0,200,S
2021-04-22,13:58:09,8.0,800,S
2021-04-22,13:58:09,8.0,800,S
2021-04-22,13:58:09,8.0,10000,S
2021-04-22,13:58:09,8.0,8400,S
2021-04-22,13:58:09,8.0,9800,S
2021-04-22,13:58:09,8.0,500,S
2021-04-22,13:58:09,8.0,200,S
2021-04-22,13:58:09,8.0,100,S
2021-04-22,13:58:09,8.0,200,S
2021-04-22,13:58:09,8.0,200,S
2021-04-22,13:58:09,8.0,800,S
2021-04-22,13:58:09,8.0,800,S
2021-04-22,13:58:09,8.0,10000,S
2021-04-22,13:58:09,8.0,8400,S
2021-04-22,13:57:55,8.01,600,B
2021-04-22,13:57:55,8.01,600,B
2021-04-22,13:57:55,8.01,600,B
2021-04-22,13:57:43,8.01,300,B
2021-04-22,13:57:43,8.01,300,B
2021-04-22,13:57:43,8.01,300,B
2021-04-22,13:57:43,8.01,300,B
2021-04-22,13:57:43,8.01,300,B
2021-04-22,13:56:17,8.0,1000,S
2021-04-22,13:56:17,8.0,2000,S
