Date,Time,Price,Volume,Type
2021-04-22,14:45:33,6.76,27600, 
2021-04-22,14:30:23,6.8,1000,S
2021-04-22,14:30:23,6.8,1000,S
2021-04-22,14:30:23,6.8,3000,S
2021-04-22,14:30:23,6.8,2000,S
2021-04-22,14:30:23,6.8,100,S
2021-04-22,14:30:23,6.8,100,S
2021-04-22,14:30:23,6.8,100,B
2021-04-22,14:30:13,6.83,200,B
2021-04-22,14:28:32,6.83,2000,B
2021-04-22,14:28:08,6.83,300,S
2021-04-22,14:28:08,6.83,200,S
2021-04-22,14:28:08,6.83,200,S
2021-04-22,14:11:25,6.96,200,S
2021-04-22,14:09:31,6.97,200,S
2021-04-22,14:09:31,6.97,300,S
2021-04-22,14:09:02,6.97,200,S
2021-04-22,14:09:02,6.97,2500,S
2021-04-22,14:09:02,6.97,200,S
2021-04-22,14:06:00,7.0,300,S
2021-04-22,14:02:42,7.0,7000,B
2021-04-22,14:02:42,7.0,7000,B
2021-04-22,14:02:20,6.99,5000,B
2021-04-22,14:01:52,6.96,1700,B
2021-04-22,14:01:52,6.97,100,B
2021-04-22,14:01:52,6.97,200,B
2021-04-22,14:01:52,6.97,100,B
2021-04-22,14:01:52,6.97,400,S
2021-04-22,14:01:52,6.96,1700,B
2021-04-22,14:01:52,6.97,100,B
2021-04-22,14:01:52,6.97,200,B
2021-04-22,14:01:52,6.97,100,B
2021-04-22,14:01:52,6.97,400,S
2021-04-22,14:01:24,6.95,3000,S
2021-04-22,14:01:24,6.95,1000,S
2021-04-22,14:01:24,6.95,100,S
2021-04-22,14:01:24,6.95,900,S
2021-04-22,14:01:24,6.95,3000,S
2021-04-22,14:01:24,6.95,1000,S
2021-04-22,14:01:24,6.95,100,S
2021-04-22,14:01:24,6.95,900,S
2021-04-22,14:00:21,6.96,200,S
2021-04-22,14:00:21,6.96,400,S
2021-04-22,14:00:21,6.96,200,S
2021-04-22,14:00:21,6.96,400,S
2021-04-22,13:59:06,6.96,100,S
2021-04-22,13:59:06,6.96,100,S
2021-04-22,13:58:40,6.96,300,S
2021-04-22,13:56:42,6.97,100,B
2021-04-22,13:56:07,6.97,100,S
2021-04-22,13:56:07,6.97,100,S
