Date,Time,Price,Volume,Type
2021-04-22,14:45:44,19.85,3000, 
2021-04-22,13:48:30,20.0,100,S
2021-04-22,13:46:25,20.0,200,S
2021-04-22,13:41:41,20.0,300,B
2021-04-22,13:41:41,20.0,200,B
2021-04-22,13:41:41,20.0,1000,B
2021-04-22,13:41:41,20.0,500,B
2021-04-22,13:36:58,19.85,300,S
2021-04-22,13:36:58,19.85,2700,S
2021-04-22,13:36:58,19.85,300,S
2021-04-22,13:36:58,19.85,2700,S
2021-04-22,13:30:34,19.85,200,S
2021-04-22,13:28:50,19.95,1400,S
2021-04-22,13:28:50,19.95,1400,S
2021-04-22,13:26:39,19.95,200,S
2021-04-22,13:14:09,20.0,400,S
2021-04-22,13:12:54,20.05,200,B
2021-04-22,13:12:37,20.0,100,S
2021-04-22,13:08:10,20.0,100,B
2021-04-22,13:08:10,20.0,200,B
2021-04-22,13:08:10,20.0,500,B
2021-04-22,13:08:10,20.0,200,B
2021-04-22,13:08:10,20.0,100,B
2021-04-22,13:08:10,20.0,200,B
2021-04-22,13:08:10,20.0,500,B
2021-04-22,13:08:10,20.0,200,B
2021-04-22,13:07:59,19.95,1100,S
2021-04-22,13:07:59,19.95,1100,S
2021-04-22,13:07:47,19.95,1000,S
2021-04-22,13:07:47,19.95,1000,S
2021-04-22,13:07:23,19.95,200,S
2021-04-22,13:06:59,19.95,1000,S
2021-04-22,11:28:46,19.95,100,B
2021-04-22,11:07:42,20.0,200,S
2021-04-22,11:07:42,20.0,200,S
2021-04-22,11:07:41,20.0,100,S
2021-04-22,11:05:12,20.0,600,S
2021-04-22,11:03:36,20.0,100,B
2021-04-22,11:03:36,20.0,100,B
2021-04-22,10:51:53,20.0,100,S
2021-04-22,10:48:28,20.0,900,B
2021-04-22,10:42:23,20.0,200,S
2021-04-22,10:41:50,20.0,300,B
2021-04-22,10:41:11,19.95,700,B
2021-04-22,10:41:11,20.0,300,B
2021-04-22,10:41:11,19.95,700,B
2021-04-22,10:41:11,20.0,300,B
2021-04-22,10:33:40,20.05,400,S
2021-04-22,10:33:40,20.0,400,S
2021-04-22,10:33:40,20.0,1000,S
2021-04-22,10:33:40,20.0,1000,S
