Date,Time,Price,Volume,Type
2021-04-22,14:45:33,3.9,13500, 
2021-04-22,14:28:19,3.95,1000,B
2021-04-22,14:14:28,3.95,900,S
2021-04-22,14:14:28,3.95,500,S
2021-04-22,14:14:18,3.95,100,S
2021-04-22,14:10:20,3.93,2000,S
2021-04-22,14:09:43,3.95,200,S
2021-04-22,14:09:43,3.94,800,S
2021-04-22,14:09:43,3.94,100,S
2021-04-22,14:09:43,3.94,300,S
2021-04-22,14:09:43,3.93,46700,S
2021-04-22,14:06:42,3.95,100,S
2021-04-22,14:06:42,3.95,100,S
2021-04-22,14:05:01,3.95,1700,B
2021-04-22,14:05:01,3.95,1700,B
2021-04-22,14:04:08,3.95,3000,B
2021-04-22,14:04:08,3.95,3000,B
2021-04-22,14:03:06,3.98,100,S
2021-04-22,14:03:06,3.98,100,S
2021-04-22,14:03:06,3.96,100,S
2021-04-22,14:03:06,3.96,1500,S
2021-04-22,14:03:06,3.96,400,S
2021-04-22,14:03:06,3.96,1000,S
2021-04-22,14:03:06,3.96,100,S
2021-04-22,14:03:06,3.95,1500,S
2021-04-22,14:03:06,3.95,500,S
2021-04-22,14:02:04,3.99,1000,S
2021-04-22,13:52:00,4.0,900,B
2021-04-22,13:52:00,4.0,300,B
2021-04-22,13:52:00,4.0,900,B
2021-04-22,13:52:00,3.99,500,B
2021-04-22,13:52:00,4.0,300,B
2021-04-22,13:52:00,4.0,900,B
2021-04-22,13:52:00,3.99,800,B
2021-04-22,13:52:00,3.99,500,B
2021-04-22,13:52:00,4.0,300,B
2021-04-22,13:52:00,4.0,900,B
2021-04-22,13:52:00,3.99,800,B
2021-04-22,13:52:00,3.99,500,B
2021-04-22,13:52:00,4.0,300,B
2021-04-22,13:52:00,4.0,900,B
2021-04-22,13:52:00,3.99,800,B
2021-04-22,13:52:00,3.99,500,B
2021-04-22,13:52:00,4.0,300,B
2021-04-22,13:52:00,4.0,900,B
2021-04-22,13:51:59,3.99,200,B
2021-04-22,13:51:59,3.99,200,B
2021-04-22,13:51:59,3.99,200,B
2021-04-22,13:47:25,3.96,900,S
2021-04-22,13:47:14,3.99,400,B
2021-04-22,13:47:14,3.99,400,B
