Date,Time,Price,Volume,Type
2021-04-22,14:45:33,103.1,836900, 
2021-04-22,14:32:18,105.5,600,B
2021-04-22,14:32:18,105.5,600,B
2021-04-22,14:32:18,105.5,600,B
2021-04-22,14:32:07,105.5,400,B
2021-04-22,14:32:07,105.5,900,S
2021-04-22,14:32:07,105.1,4600,S
2021-04-22,14:32:07,105.1,1000,S
2021-04-22,14:32:07,105.1,100,S
2021-04-22,14:32:07,105.0,200,S
2021-04-22,14:32:07,105.0,500,S
2021-04-22,14:32:07,105.0,1000,S
2021-04-22,14:32:07,105.0,1000,S
2021-04-22,14:32:07,105.0,1000,S
2021-04-22,14:32:07,105.0,500,S
2021-04-22,14:32:07,105.0,2000,S
2021-04-22,14:32:07,105.0,200,S
2021-04-22,14:32:07,105.0,1000,S
2021-04-22,14:32:07,105.0,1000,S
2021-04-22,14:32:07,105.5,400,B
2021-04-22,14:32:07,105.5,900,S
2021-04-22,14:32:07,105.1,4600,S
2021-04-22,14:32:07,105.1,1000,S
2021-04-22,14:32:07,105.1,100,S
2021-04-22,14:32:07,105.0,200,S
2021-04-22,14:32:07,105.0,500,S
2021-04-22,14:32:07,105.0,1000,S
2021-04-22,14:32:07,105.0,1000,S
2021-04-22,14:32:07,105.0,1000,S
2021-04-22,14:32:07,105.0,500,S
2021-04-22,14:32:07,105.0,2000,S
2021-04-22,14:32:07,105.0,200,S
2021-04-22,14:32:07,105.0,1000,S
2021-04-22,14:32:07,105.0,1000,S
2021-04-22,14:32:06,105.5,100,B
2021-04-22,14:32:06,105.5,100,B
2021-04-22,14:32:06,105.1,1400,S
2021-04-22,14:31:55,105.6,1700,S
2021-04-22,14:31:55,105.6,100,S
2021-04-22,14:31:55,105.4,1200,S
2021-04-22,14:31:55,105.2,300,S
2021-04-22,14:31:55,105.2,4000,S
2021-04-22,14:31:55,105.2,100,S
2021-04-22,14:31:55,105.1,100,S
2021-04-22,14:31:55,105.1,500,S
2021-04-22,14:31:55,105.1,100,S
2021-04-22,14:31:55,105.1,1000,S
2021-04-22,14:31:55,105.1,500,S
2021-04-22,14:31:55,105.1,1000,S
2021-04-22,14:31:55,105.1,4000,S
2021-04-22,14:31:55,105.1,4000,S
